Hawker Centre Stalls,Postal Code,Postal Code,Postal Code
ZAAFIRA FAMOUS FOOD  #01-04 ,, S470630  ,470630  
 ,, S470630  ,470630  
681 FRESH MARKET  ,, S470630  ,470630  
681 HOUGANG AVE 8, S530681  , S530681  ,530681  
TIAN DA FOODSTUFFS  #01-869 ,, S530681  ,530681  
 ,, S530681  ,530681  
69 GEYLANG BAHRU MARKET AND FOOD CENTRE  ,, S530681  ,530681  
69 GEYLANG BAHRU, S330069  , S330069  ,330069  
01-129 #01-129 ,, S330069  ,330069  
69 CHUI KUEH  #01-43 ,, S330069  ,330069  
ADONAI SHOP  #01-112 ,, S330069  ,330069  
AH HOCK (WM)  #01-118 ,, S330069  ,330069  
AH YONG COOKED FOOD  #01-30 ,, S330069  ,330069  
ANNIE & CO (WM)  #01-130 ,, S330069  ,330069  
BANG BANG BAK CHOR MEE  #01-25 ,, S330069  ,330069  
CENTURY COFFEE STALL  #01-57 ,, S330069  ,330069  
CHENG JI  #01-24 ,, S330069  ,330069  
CHEOK KEE  #01-35 ,, S330069  ,330069  
CHILLED FRESH PORK  #01-85 ,, S330069  ,330069  
CLOTHES FASHION 117  #01-117 ,, S330069  ,330069  
DA WAN GONG  #01-10 ,, S330069  ,330069  
DELISNACK  #01-16 ,, S330069  ,330069  
DING XIANG DESSERT  #01-15 ,, S330069  ,330069  
DING XIANG MEI SHI  #01-32 ,, S330069  ,330069  
DRIED FOOD 93  #01-93 ,, S330069  ,330069  
DRIED FOOD 94  #01-94 ,, S330069  ,330069  
ECO HOUSEHOLD PRODUCTS  #01-123 ,, S330069  ,330069  
EVERYONE PRAWN NOODLE  #01-08 ,, S330069  ,330069  
FARIDA JAMAL HALAL FROZEN  #01-106 ,, S330069  ,330069  
FISHBALL N YONG TAU FOO 2  #01-95 ,, S330069  ,330069  
FRESH CHICKEN 99  #01-99 ,, S330069  ,330069  
FRUIT & JUICE HOUSE  #01-34 ,, S330069  ,330069  
GOH KOK HENG (WM)  #01-119 ,, S330069  ,330069  
GUANG DONG CLAYPOT RICE  #01-18 ,, S330069  ,330069  
GUANG DONG VEGETABLE SOUP  #01-27 ,, S330069  ,330069  
HAI ENG CAFE  #01-69 ,, S330069  ,330069  
HOCK ANN  #01-64 ,, S330069  ,330069  
HOH JIA PTE. LTD.  #01-37 ,, S330069  ,330069  
HOMEMADE SPRINGROLL  #01-28 ,, S330069  ,330069  
HONG MEI FRIED BEE HOON  #01-72 ,, S330069  ,330069  
HUA HIN COFFEE STALL  #01-11 ,, S330069  ,330069  
HUI WEI CHILLI BAN MIAN  #01-58 ,, S330069  ,330069  
JEWELLERY STORE (WM)  #01-124 ,, S330069  ,330069  
JJ YONG TAU FU  #01-07 ,, S330069  ,330069  
 ,, S330069  ,330069  
 Back to Top   31 ,, S330069  ,330069  
LAN TIAN BAN MIAN  #01-46 ,, S330069  ,330069  
LIEM TRADING (WM)  #01-122 ,, S330069  ,330069  
LIMS PORK SUPPLIER 79  #01-79 ,, S330069  ,330069  
LOW SENG KIM  #01-53 ,, S330069  ,330069  
MAXI DRINKS STATION  #01-14 ,, S330069  ,330069  
MEI JI FISHBALL NOODLE  #01-70 ,, S330069  ,330069  
MIN TRADING N SERVICES  #01-121 ,, S330069  ,330069  
NOUR FAMILY  #01-77 ,, S330069  ,330069  
OIKOS WESTERN DELIGHT  #01-66 ,, S330069  ,330069  
PU TIAN YA ZHIJIAXIANG  #01-04 ,, S330069  ,330069  
RED BAKE  #01-56 ,, S330069  ,330069  
RED STOVE FRIED PRAWN MEE  #01-20 ,, S330069  ,330069  
REPAIR N SEWING CLOTHES  #01-111 ,, S330069  ,330069  
ROASTED PORK  #01-87 ,, S330069  ,330069  
SHENG JI  #01-13 ,, S330069  ,330069  
SHUI HSING CHA SHI  #01-50 ,, S330069  ,330069  
SUMMER FASHION HOUSE (WM)  #01-114 ,, S330069  ,330069  
TANKEE ROASTED  #01-17 ,, S330069  ,330069  
THE ORIGIN  #01-47 ,, S330069  ,330069  
TIONG HUA WATCHES  #01-120 ,, S330069  ,330069  
TPY 93  #01-68 ,, S330069  ,330069  
TRADE SUHAIME'S MARK  #01-74 ,, S330069  ,330069  
VEGETARIAN FOOD  #01-55 ,, S330069  ,330069  
VICTORY HAINANESE CURRY  #01-40 ,, S330069  ,330069  
WAN GUI BEVERAGES  #01-71 ,, S330069  ,330069  
WEN WEN BIG PRAWN NOODLE  #01-22 ,, S330069  ,330069  
XIN ONG HUAT CARROT CAKE  #01-03 ,, S330069  ,330069  
YI LE YE  #01-44 ,, S330069  ,330069  
YONG JI SOYA BEAN  #01-51 ,, S330069  ,330069  
 ,,,#VALUE!
724 ANG MO KIO FOOD CENTRE  ,,,#VALUE!
724 ANG MO KIO AVE 6, S560724  , S560724  ,560724  
163 FASHION HUB  #01-70 ,, S560724  ,560724  
724 DRIED GOODS  #01-80 ,, S560724  ,560724  
724 VEGETABLES  #01-82 ,, S560724  ,560724  
A1 BONELESS CHICKEN RICE  #01-42 ,, S560724  ,560724  
AH CHAI SHOE SHOP  #01-63 ,, S560724  ,560724  
AILA  #01-72 ,, S560724  ,560724  
AMK 724 FLOWERS  #01-94 ,, S560724  ,560724  
AMK 724 FOODSTUFF SUPPLY  #01-100 ,, S560724  ,560724  
AMK 724 FRESH CHICKEN  #01-122 ,, S560724  ,560724  
AMK 724 SEAFOOD  #01-112 ,, S560724  ,560724  
AMK VEGETABLES  #01-76 ,, S560724  ,560724  
ANG MO KIO 724 FP 35  #01-35 ,, S560724  ,560724  
ANG MO KIO 724 WTM 24  #01-24 ,, S560724  ,560724  
B2BVISION MARKETING  #01-64 ,, S560724  ,560724  
BAN CHUAN DUCK RICE  #01-19 ,, S560724  ,560724  
CENTRE SATAY BEE HOON  #01-12 ,, S560724  ,560724  
CHIOK SENG SATAY BEE HOON  #01-25 ,, S560724  ,560724  
CI WEN VEGETARIAN  #01-17 ,, S560724  ,560724  
 ,, S560724  ,560724  
 Back to Top   32 ,, S560724  ,560724  
DYSF  #01-74 ,, S560724  ,560724  
FEMME BEAUTY  #01-53 ,, S560724  ,560724  
FORTUNE BOWL (WM)  #01-67 ,, S560724  ,560724  
FRIED KWAY TEOW  #01-22 ,, S560724  ,560724  
GARY FISH STALL  #01-107 ,, S560724  ,560724  
GM SUNDRY GOODS 65  #01-65 ,, S560724  ,560724  
HAPPY GARDEN  #01-06 ,, S560724  ,560724  
HOBBIES PURSUIT & TRADES  (blank)  ,, S560724  ,560724  
HONG CHONG WANTON NOODLE  #01-21 ,, S560724  ,560724  
HUP HUP NOODLE  #01-39 ,, S560724  ,560724  
JEFF PNG EGG STALL 98  #01-98 ,, S560724  ,560724  
JMF NATURAL GRAINS  #01-50 ,, S560724  ,560724  
JOSEPHINE FASHION (WM)  #01-60 ,, S560724  ,560724  
JOURNEE  #01-71 ,, S560724  ,560724  
LIM HAI SHENG COOKED FOOD  #01-09 ,, S560724  ,560724  
LONG QUAN CHA SHI  #01-29 ,, S560724  ,560724  
SENG BEE CHICKEN RICE  #01-31 ,, S560724  ,560724  
SENG BEE FISHBALL NOODLE  #01-33 ,, S560724  ,560724  
SIN CHOON BRAISED DUCK  #01-26 ,, S560724  ,560724  
SIN TECK  #01-47 ,, S560724  ,560724  
SOY FRESH  #01-13 ,, S560724  ,560724  
SPINACH SOUP  #01-40 ,, S560724  ,560724  
SUGARCAN JUICE  #01-10 ,, S560724  ,560724  
THE ICEBREAKER  #01-37 ,, S560724  ,560724  
WAH SO FRESH  #01-111 ,, S560724  ,560724  
WENG SENG  #01-20 ,, S560724  ,560724  
WHAMPOA SOYA BEAN  #01-38 ,, S560724  ,560724  
XI XIANG FENG  #01-23 ,, S560724  ,560724  
XIANG RUN DESSERT  #01-34 ,, S560724  ,560724  
XIN BEE CONGEE  #01-32 ,, S560724  ,560724  
ZHOUJI WANTON NOODLE  #01-14 ,, S560724  ,560724  
 ,,,#VALUE!
726 WEST COAST MARKET SQUARE  ,,,#VALUE!
726 CLEMENTI WEST ST 2, S120726  , S120726  ,120726  
#01-10 #01-10 ,, S120726  ,120726  
#01-11 #01-11 ,, S120726  ,120726  
01-72 FRESH VEGETABLES  #01-72 ,, S120726  ,120726  
135 ALTERATION  #01-135 ,, S120726  ,120726  
ALTERATION 01 -121 #01-121 ,, S120726  ,120726  
AMY TAY 1188  #01-188 ,, S120726  ,120726  
BENG HUAT COFFEE  #01-146 ,, S120726  ,120726  
BLUEDRAGONFLY  #01-183 ,, S120726  ,120726  
BUN LEE DRINKS  #01-144 ,, S120726  ,120726  
CHENG SIANG TRADING  #01-79 ,, S120726  ,120726  
CHUAN XIANG KEE  #01-51 ,, S120726  ,120726  
CHY DEPT STORE  #01-125 ,, S120726  ,120726  
CLOTHING 01 -93 #01-93 ,, S120726  ,120726  
CORN WALL  #01-133 ,, S120726  ,120726  
DONG DONG FISHSOUP  #01-165 ,, S120726  ,120726  
DOREEN 01 -86 #01-86 ,, S120726  ,120726  
 ,, S120726  ,120726  
 Back to Top   33 ,, S120726  ,120726  
E J FASHION(WM)  #01-111 ,, S120726  ,120726  
ECONOMIC RICE  #01-136 ,, S120726  ,120726  
ENG FRUITS (WM)  #01-99 ,, S120726  ,120726  
FATIMAH SPICES  #01-42 ,, S120726  ,120726  
FLOWER 01 -103 #01-103 ,, S120726  ,120726  
FLOWERS 01 -66 #01-66 ,, S120726  ,120726  
FRESH CHICKEN 01 -29 #01-29 ,, S120726  ,120726  
FRESH FARM EGGS  #01-41 ,, S120726  ,120726  
FRESH FISH 01 -18 #01-18 ,, S120726  ,120726  
FRESH FISH 01 -20 #01-20 ,, S120726  ,120726  
FRESH FISH 01 -21 #01-21 ,, S120726  ,120726  
FRESH PORK 01 -25 #01-25 ,, S120726  ,120726  
FRESH PORK 01 -28 #01-28 ,, S120726  ,120726  
FRESH PORK 01 -47 #01-47 ,, S120726  ,120726  
FRESH PORK 01 -50 #01-50 ,, S120726  ,120726  
FRESH STOP  #01-43 ,, S120726  ,120726  
FRESH VEG 01 -63 #01-63 ,, S120726  ,120726  
FRESH VEG 01 -70 #01-70 ,, S120726  ,120726  
FRESH VEG 01 -96 #01-96 ,, S120726  ,120726  
FRESH VEGETABLES 01 -107 #01-107 ,, S120726  ,120726  
FRESH VEGS 01 -108 #01-108 ,, S120726  ,120726  
FRESH VEGS 01 -71 #01-71 ,, S120726  ,120726  
FRUITS 01 -105 #01-105 ,, S120726  ,120726  
FRUITS 01 -69 #01-69 ,, S120726  ,120726  
FRUITS 101  #01-101 ,, S120726  ,120726  
FRUITS 102  #01-102 ,, S120726  ,120726  
GOHFRESH 01 -73 #01-73 ,, S120726  ,120726  
GOLDEN HORSE 01 -57 #01-57 ,, S120726  ,120726  
GUI JI  #01-180 ,, S120726  ,120726  
HE LE SOYA BEAN DRINK  #01-155 ,, S120726  ,120726  
HENG LI  #01-153 ,, S120726  ,120726  
HIANG YUAN  #01-148 ,, S120726  ,120726  
HOCK SENG COOKED FOOD  #01-169 ,, S120726  ,120726  
HUP KEE DUCK RICE  #01-162 ,, S120726  ,120726  
HUP SENG HENG VEGETARIAN  #01-195 ,, S120726  ,120726  
JY TRADING  #01-119 ,, S120726  ,120726  
LEE SEO CHOON WATCHES  #01-116 ,, S120726  ,120726  
MEI FONG ROASTED DUCK  #01-185 ,, S120726  ,120726  
MING KEE  #01-164 ,, S120726  ,120726  
MK #01-36 ,, S120726  ,120726  
NAZNEEN MEAT 01 -38 #01-38 ,, S120726  ,120726  
NAZNEEN MEAT 35 (WM)  #01-35 ,, S120726  ,120726  
NIANG TOU FU  #01-192 ,, S120726  ,120726  
NOODLES 01 -58 #01-58 ,, S120726  ,120726  
NOODLES 01 -59 #01-59 ,, S120726  ,120726  
PARIS WESTERN GRILL  #01-167 ,, S120726  ,120726  
PING PING KWAY CHAP  #01-157 ,, S120726  ,120726  
POH CHOON ALTERATIONS  #01-82 ,, S120726  ,120726  
POH HUAT SHOP  #01-89 ,, S120726  ,120726  
PROVISION SHOP  #01-84 ,, S120726  ,120726  
 ,, S120726  ,120726  
 Back to Top   34 ,, S120726  ,120726  
PUTERI BERLIAN  #01-177 ,, S120726  ,120726  
SAN YUAN VEGETARIAN  #01-149 ,, S120726  ,120726  
SENG SENG  #01-80 ,, S120726  ,120726  
SHUN YUAN XING  #01-124 ,, S120726  ,120726  
SOON LEE EGGS  #01-39 ,, S120726  ,120726  
SOON LEE FISH BALL  #01-184 ,, S120726  ,120726  
SOON LEE HOT & COLD DRINK  #01-186 ,, S120726  ,120726  
SOON SENG DESSERTS  #01-156 ,, S120726  ,120726  
SOON SOON  #01-179 ,, S120726  ,120726  
SUN DAZED  #01-123 ,, S120726  ,120726  
THUM EVELYN (WM)  #01-132 ,, S120726  ,120726  
TIONG BAHRU FRIED FISH BALL  #01-141 ,, S120726  ,120726  
TUCK LEE ROASTED MEAT  #01-53 ,, S120726  ,120726  
WHAMPOA SOYA BEAN  #01-158 ,, S120726  ,120726  
YALI FASHION & BAGS (WM)  #01-122 ,, S120726  ,120726  
YAN BRA SHOP (WET MARKET)  #01-130 ,, S120726  ,120726  
YONG TAU FOO 01 -22 #01-22 ,, S120726  ,120726  
 ,,,#VALUE!
79 CIRCUIT ROAD FOOD CENTRE  ,,,#VALUE!
79 CIRCUIT RD, S370079  , S370079  ,370079  
28 BBQ  #01-28 ,, S370079  ,370079  
328 NAN XING CLAYPOT RICE  #01-11 ,, S370079  ,370079  
88 KATONG LAKSA  #01-49 ,, S370079  ,370079  
BRIYANI  #01-14 ,, S370079  ,370079  
CHAR KWAY TEOW  #01-19 ,, S370079  ,370079  
CHENG JI DUCK RICE  #01-32 ,, S370079  ,370079  
CHING'S PANCAKE  #01-55 ,, S370079  ,370079  
CHOO ZAI ZHAI  #01-89 ,, S370079  ,370079  
CHUN BAI WEI  #01-83 ,, S370079  ,370079  
DP CREATIONS PATISSERIE  #01-25 ,, S370079  ,370079  
DRINKS  #01-64 ,, S370079  ,370079  
FU SHUN XING ZHA CAI FAN  #01-05 ,, S370079  ,370079  
GHIM GUAN FRIED OYSTER  #01-60 ,, S370079  ,370079  
HAI XIN FISHBALL NOODLE  #01-01 ,, S370079  ,370079  
HAINANESE CHICKEN RICE  #01-30 ,, S370079  ,370079  
HAO CAI MEI SHI  #01-16 ,, S370079  ,370079  
HENG CAFÉ  #01-18 ,, S370079  ,370079  
HENG HENG PIG ORGAN SOUP  #01-41 ,, S370079  ,370079  
IVEGE  #01-79 ,, S370079  ,370079  
JEUN VIRTUEFARM  #01-84 ,, S370079  ,370079  
JOO HUAT PAU  #01-62 ,, S370079  ,370079  
KARUNA'S KITCHEN  #01-13 ,, S370079  ,370079  
MAC SOYA  #01-87 ,, S370079  ,370079  
QIANG JI HOT AND COLD  #01-38 ,, S370079  ,370079  
QIU XIANG BAN MIAN  #01-03 ,, S370079  ,370079  
SAKURA CAFE  #01-100 ,, S370079  ,370079  
SEGAMAT TZE CHAR  #01-45 ,, S370079  ,370079  
SENG HUAT  #01-15 ,, S370079  ,370079  
SONG KEE FISHBALL NOODLE  #01-06 ,, S370079  ,370079  
SOON HENG COFFEE STALL (79 CIRCUIT)  #01-04 ,, S370079  ,370079  
 ,, S370079  ,370079  
 Back to Top   35 ,, S370079  ,370079  
SOON HONG COFFEE STALL  #01-88 ,, S370079  ,370079  
SPINACH SOUP  #01-59 ,, S370079  ,370079  
SPRING VEGETARIAN FOOD  #01-33 ,, S370079  ,370079  
TANG LENG CHAY TAR LA MEE  #01-98 ,, S370079  ,370079  
TIAN SENG FRIED PRAWN MEI  #01-10 ,, S370079  ,370079  
TIAN TIAN JIAN  #01-44 ,, S370079  ,370079  
TONG HUAT VEGETABLE RICE PORRIDGE SOUP  #01-20 ,, S370079  ,370079  
U HAKKA NIANG TOU FU  #01-46 ,, S370079  ,370079  
UMAI  #01-02 ,, S370079  ,370079  
VEGETARIAN  #01-17 ,, S370079  ,370079  
VICTOR VEGGIE & OTAH  #01-92 ,, S370079  ,370079  
WEE EATING HOUSE  #01-34 ,, S370079  ,370079  
WIN DESSERTS & SNACKS  #01-80 ,, S370079  ,370079  
YONG LAI FA JI SHU SHI  #01-66 ,, S370079  ,370079  
YONG SENG COFFEE & DRINK  #01-09 ,, S370079  ,370079  
YU LONG VEGETARIAN  #01-85 ,, S370079  ,370079  
YUN PIN XUAN  #01-52 ,, S370079  ,370079  
 ,,,#VALUE!
79 TELOK BLANGAH DRIVE MARKET AND FOOD CENTRE  ,,,#VALUE!
79 TELOK BLANGAH DR, S100079  , S100079  ,100079  
28 COOKED FOOD  #01-28 ,, S100079  ,100079  
3 BAKES  #01-14 ,, S100079  ,100079  
705 BEST COFFEE  #01-10 ,, S100079  ,100079  
ALHAMUDILLAH  #01-24 ,, S100079  ,100079  
BAO ZAI MIAN  #01-01 ,, S100079  ,100079  
CHENG FA  #01-38 ,, S100079  ,100079  
CHUAN LEE HOT AND COLD  #01-30 ,, S100079  ,100079  
HAINANESE SCISSORS CURRY  #01-03 ,, S100079  ,100079  
HAJA NAJUMUDEEN  #01-37 ,, S100079  ,100079  
HENG  #01-02 ,, S100079  ,100079  
HENG HENG FISH SOUP  #01-15 ,, S100079  ,100079  
HONG KONG SOY CHICKEN  #01-22 ,, S100079  ,100079  
INDIAN TASTE HUNTER  #01-27 ,, S100079  ,100079  
LABRADOR  #01-39 ,, S100079  ,100079  
MING FENG DRINK STALL  #01-04 ,, S100079  ,100079  
RED SWALLOW'S DESSERTS  #01-13 ,, S100079  ,100079  
SABEEN SARA  #01-07 ,, S100079  ,100079  
SHAO LA  #01-19 ,, S100079  ,100079  
SHARK MEAT LOR MEE  #01-40 ,, S100079  ,100079  
SIANG KEE FISHBALL  #01-06 ,, S100079  ,100079  
SOON LEE DRINKS  #01-09 ,, S100079  ,100079  
TIAN CHENG FISHBALL  #01-20 ,, S100079  ,100079  
VEGETARIAN 01 -35 #01-35 ,, S100079  ,100079  
XIN HE YUN  #01-34 ,, S100079  ,100079  
XIN LAI FA  #01-36 ,, S100079  ,100079  
XIN QUAN XING  #01-11 ,, S100079  ,100079  
YANAN HANDMADE NOODLE  #01-29 ,, S100079  ,100079  
 ,, S100079  ,100079  
 ,, S100079  ,100079  
 ,, S100079  ,100079  
 ,, S100079  ,100079  
 Back to Top   36 ,, S100079  ,100079  
79A CIRCUIT ROAD FOOD CENTRE  ,, S100079  ,100079  
79A CIRCUIT RD, S371079  , S371079  ,371079  
#01-69 #01-69 ,, S371079  ,371079  
FOONG YI  #01-35 ,, S371079  ,371079  
HAI SING KWAY CHAP  #01-29 ,, S371079  ,371079  
RI SHENG  #01-65 ,, S371079  ,371079  
WIN DESSERTS & SNACKS  #01-80 ,, S371079  ,371079  
 ,,,#VALUE!
82 TELOK BLANGAH DRIVE MARKET AND FOOD CENTRE  ,,,#VALUE!
82 TELOK BLANGAH DR, S100082  , S100082  ,100082  
01-13 #01-13 ,, S100082  ,100082  
181 FISHBALL STALL  #01-23 ,, S100082  ,100082  
AH SENG ROAST DUCK  #01-24 ,, S100082  ,100082  
AN AN  #01-63 ,, S100082  ,100082  
BEAN CAKES & NOODLES  #01-21 ,, S100082  ,100082  
BORIS AUTHORING  #01-60 ,, S100082  ,100082  
FRUIT STALL (WM)  #01-25 ,, S100082  ,100082  
FRUITIE FRUITS (WM)  #01-27 ,, S100082  ,100082  
FRUITIE FRUITS (WM28)  #01-28 ,, S100082  ,100082  
HALNAZ FROZEN GOODS  #01-20 ,, S100082  ,100082  
HIN HUAT  #01-49 ,, S100082  ,100082  
KEDAI RUNCIT  #01-53 ,, S100082  ,100082  
KENNY CHYE'S SEAFOOD 14  #01-14 ,, S100082  ,100082  
KENNY CHYE'S SEAFOOD 15  #01-15 ,, S100082  ,100082  
MEERAH SPICES  #01-32 ,, S100082  ,100082  
PIECE AND SUNDRY 01 -55 #01-55 ,, S100082  ,100082  
SEAFOOD 01  #01-01 ,, S100082  ,100082  
SEAFOOD 02  #01-02 ,, S100082  ,100082  
SENG KIAT FLORIST  #01-41 ,, S100082  ,100082  
TAN'S EGG  #01-39 ,, S100082  ,100082  
 ,,,#VALUE!
84 MARINE PARADE CENTRAL HAWKER CENTRE  ,,,#VALUE!
84 MARINE PARADE CENTRAL, S440084  , S440084  ,440084  
#01-67 #01-67 ,, S440084  ,440084  
#01-85 #01-85 ,, S440084  ,440084  
@CART  #01-65 ,, S440084  ,440084  
01-70 #01-70 ,, S440084  ,440084  
01-93 #01-93 ,, S440084  ,440084  
77 BAN MIAN  #01-08 ,, S440084  ,440084  
84 MP CURRY SPICES  #01-86 ,, S440084  ,440084  
A FLORIST INN  #01-87 ,, S440084  ,440084  
AH ZHENG BAN MIAN  #01-23 ,, S440084  ,440084  
BAG REPAIR SPECIALIST  #01-58 ,, S440084  ,440084  
BAKERSMITH  #01-46 ,, S440084  ,440084  
BEEF STALL  #01-92 ,, S440084  ,440084  
BT & U  #01-47 ,, S440084  ,440084  
BUTCHERY 103  #01-103 ,, S440084  ,440084  
BUTCHERY 104  #01-104 ,, S440084  ,440084  
COFFEE QUEEN  #01-11 ,, S440084  ,440084  
CREATIVE COFFEE  #01-21 ,, S440084  ,440084  
 ,, S440084  ,440084  
 Back to Top   37 ,, S440084  ,440084  
DE JI COFFEE STALL  #01-43 ,, S440084  ,440084  
EGGS  #01-74 ,, S440084  ,440084  
EMMANUEL  #01-30 ,, S440084  ,440084  
FISH STALL 95  #01-95 ,, S440084  ,440084  
FISH STALL 96  #01-96 ,, S440084  ,440084  
FISH STALL 97  #01-97 ,, S440084  ,440084  
FISHBALL  #01-89 ,, S440084  ,440084  
FOUR SEASON CENDOL  #01-31 ,, S440084  ,440084  
FROZEN FOOD 101  #01-101 ,, S440084  ,440084  
FROZEN MEAT 102  #01-102 ,, S440084  ,440084  
FRUITS STALL  #01-75 ,, S440084  ,440084  
FU JI KWAY CHAP  #01-34 ,, S440084  ,440084  
GAO YANG TEA STALL  #01-17 ,, S440084  ,440084  
HOCK CHUAN HUAT  #01-99 ,, S440084  ,440084  
HOMEMADE SPRINGROLL  #01-14 ,, S440084  ,440084  
HOON STORE  #01-57 ,, S440084  ,440084  
HOT & COLD DRINKS  #01-33 ,, S440084  ,440084  
HUP LEE  #01-53 ,, S440084  ,440084  
IZAHRAHMAN CORNER  #01-40 ,, S440084  ,440084  
KATONG POH  #01-06 ,, S440084  ,440084  
KUN JI  #01-25 ,, S440084  ,440084  
LA MIAN  #01-49 ,, S440084  ,440084  
LEEHENG CHICKEN RICE  #01-15 ,, S440084  ,440084  
M P FRESH CHICKEN 98  #01-98 ,, S440084  ,440084  
MA BO FRIED FISH LOR MEE  #01-18 ,, S440084  ,440084  
NAM KEE  #01-13 ,, S440084  ,440084  
NEPTUNE HONG KONG TIM SUM  #01-26 ,, S440084  ,440084  
NEW WORLD CONGEE  #01-45 ,, S440084  ,440084  
PROVISION STALL 72  #01-72 ,, S440084  ,440084  
PROVISION STALL 73  #01-73 ,, S440084  ,440084  
SOON SOON SOON  #01-16 ,, S440084  ,440084  
TEK SIONG DRINKS STALL  #01-42 ,, S440084  ,440084  
TIAN BO SHUI KUEH PTE LTD  #01-44 ,, S440084  ,440084  
TIANKEE CARROT CAKE  #01-35 ,, S440084  ,440084  
TIP TOP WESTERN FOOD  #01-22 ,, S440084  ,440084  
WHOLESOME VEGETARIAN  #01-55 ,, S440084  ,440084  
XIAO JUAN ZHA CAI FAN  #01-54 ,, S440084  ,440084  
XING LONG COOKED FOOD  #01-20 ,, S440084  ,440084  
YI LU FA  #01-07 ,, S440084  ,440084  
YONG TAU FOO  #01-90 ,, S440084  ,440084  
YOUNG LIFE  #01-71 ,, S440084  ,440084  
YU KEE DUCK RICE  #01-10 ,, S440084  ,440084  
 ,,,#VALUE!
85 FENGSHAN CENTRE  ,,,#VALUE!
85 BEDOK NORTH ST 4, S460085  , S460085  ,460085  
#01-140 #01-140 ,, S460085  ,460085  
#01-161 #01-161 ,, S460085  ,460085  
#01-198 #01-198 ,, S460085  ,460085  
#01-96 #01-96 ,, S460085  ,460085  
85 FLORIST  #01-125 ,, S460085  ,460085  
 ,, S460085  ,460085  
 Back to Top   38 ,, S460085  ,460085  
85 FLOWERS 1135  #01-135 ,, S460085  ,460085  
85 FOODIE  #01-160 ,, S460085  ,460085  
85 NGOR HIANG HEI BIAR  #01-14 ,, S460085  ,460085  
AH BALLING PEANUT SOUP  #01-25 ,, S460085  ,460085  
AH GUAN FISH  #01-206 ,, S460085  ,460085  
AH KIAT FROZEN FOOD  #01-164 ,, S460085  ,460085  
AH KIAT YONG TAU FOO  #01-165 ,, S460085  ,460085  
AK85  #01-185 ,, S460085  ,460085  
BIBIK SPICES  #01-114 ,, S460085  ,460085  
BLACK PIG  #01-210 ,, S460085  ,460085  
BOON LUX  #01-175 ,, S460085  ,460085  
CHAI CHEE PORK PORRIDGE  #01-23 ,, S460085  ,460085  
CHAN BBQ  #01-24 ,, S460085  ,460085  
CHANGI TEN MILE FCC  #01-56 ,, S460085  ,460085  
CHEW HOCK SOON  #01-77 ,, S460085  ,460085  
CHICKEN STALL  #01-196 ,, S460085  ,460085  
CHILLED FRESH PORK  #01-214 ,, S460085  ,460085  
CHOMP CHOMP BBQ  #01-44 ,, S460085  ,460085  
CHUA INDONESIA FRESH PORK  #01-187 ,, S460085  ,460085  
CHYE CHENG  #01-121 ,, S460085  ,460085  
COFFEE POWDER  #01-106 ,, S460085  ,460085  
DRIED GOODS  #01-104 ,, S460085  ,460085  
FENGSHAN DESSERTS  #01-45 ,, S460085  ,460085  
FOOK KONG SOYA MILK  #01-47 ,, S460085  ,460085  
FRESH CHICKEN KAMPONG  #01-193 ,, S460085  ,460085  
FUYEN ROASTED MEAT  #01-209 ,, S460085  ,460085  
GENESEOS FLORIST 123  #01-123 ,, S460085  ,460085  
GENESEOS FLORIST 124  #01-124 ,, S460085  ,460085  
HJ RAZAK S85  #01-202 ,, S460085  ,460085  
HONG HUAT COFFEE POWDER  #01-101 ,, S460085  ,460085  
HUI JI #01-53 ,, S460085  ,460085  
J FLORA & GIFTS 1129  #01-129 ,, S460085  ,460085  
JAMIL DRY GOODS  #01-107 ,, S460085  ,460085  
LAI HUAT FLOWER  #01-128 ,, S460085  ,460085  
LAI HUAT FLOWER SHOP 127  #01-127 ,, S460085  ,460085  
LIAN HUP COFFEE STALL  #01-03 ,, S460085  ,460085  
LIANG SEAFOOD 1  #01-179 ,, S460085  ,460085  
LIANG SEAFOOD 2  #01-180 ,, S460085  ,460085  
LIM FRESH FISH  #01-167 ,, S460085  ,460085  
LIN YUAN SATAY  #01-11 ,, S460085  ,460085  
MING JI SHU SHI  #01-62 ,, S460085  ,460085  
NEW WINGS  #01-86 ,, S460085  ,460085  
OLD AMOY CHENDOL  #01-27 ,, S460085  ,460085  
OMAGE FOODS LLP  #01-69 ,, S460085  ,460085  
PANCAKE  #01-60 ,, S460085  ,460085  
QING XIANG LOR MEE  #01-51 ,, S460085  ,460085  
SANG LEE COFFEE SHOP  #01-49 ,, S460085  ,460085  
SENG HIANG BAK CHOR MEE  #01-08 ,, S460085  ,460085  
SENG HUAT GOLDSMITHS  #01-89 ,, S460085  ,460085  
SHANGHAI XIAO LONG BAO  #01-16 ,, S460085  ,460085  
 ,, S460085  ,460085  
 Back to Top   39 ,, S460085  ,460085  
SIM WAH KONG  #01-83 ,, S460085  ,460085  
SIN LIAN HUAT  #01-79 ,, S460085  ,460085  
SING SOON LEE  #01-61 ,, S460085  ,460085  
SOON MONG DUCK RICE  #01-72 ,, S460085  ,460085  
STALL 189  #01-189 ,, S460085  ,460085  
SWATOW WANTON NOODLE  #01-50 ,, S460085  ,460085  
TEO HONG FISHBALL NOODLE  #01-48 ,, S460085  ,460085  
